본문,시간,년,월,일,시,d
"⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀하루종일 먹방.괌에서 사온 스팸 이제서야 개봉.딸램은 스팸달걀볶음밥.우린 스팸김치볶음밥.⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀딸램 낮잠타임에 비비고 만두 파김치랑 흡입.⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀저녁은 동생네 부부랑 소갈비살,돼지껍데기.⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀",2019-04-07T14:23:35.000Z,2019,04,07,14,0
오빠 소세지볶음 먹고싶대서 양껏 만들으뿌고 만두국 만들어버림 모두들 맛저 하세용 ❤️🖤❤️🖤,2019-05-22T08:54:57.000Z,2019,05,22,08,0
추적추적 비오는날~ 야식으로...역시 닭발💕💕수원서 유명한 닭발입니다~😁😁그.리.고.오~~~ 먹구나서 입가심으로 새우왕만듀~~👍🏻잇님들 빗소리 들으면서 좋은꿈꾸세요🌛🌛...,2019-06-09T15:54:16.000Z,2019,06,09,15,0
.,2019-04-01T13:32:48.000Z,2019,04,01,13,0
안먹는다안먹는다다짐했거늘ㅠ두개먹은거에 죄책감에3시간버티고자야겠음^^;;; ,2019-03-19T15:51:57.000Z,2019,03,19,15,0
-만두 좋아하는 우리부부 홈쇼핑보다가그만.. 냉동고 가득 채우고나니 몹시 행복😆..,2019-02-26T13:53:35.000Z,2019,02,26,13,0
,2019-02-09T06:15:41.000Z,2019,02,09,06,0
수면교육이 이제 효과를 보는듯...목욕만 하면 잠드는 우리 이준이 덕분에 육퇴 후 자유~~오늘은 주말이니까 늦게잘거야>.< 에어프라이어와 비비고만두의 조합은 정말 존맛탱 ㅋㅋㅋ 먹으면서도 울혈 걱정 ㅠㅠ 많이 먹음 이게 문제임.....이놈의 ,2019-02-08T14:18:48.000Z,2019,02,08,14,0
.어제저녁 🥂분위기좀 내봤당 ~~🥰....너무 맛있어서 ㅎㅎ 혼자 와인한병 다마심 🍷덕분에 오늘 오전내내 침대 🛏 😪....,2019-04-06T09:13:14.000Z,2019,04,06,09,0
비비고 만두 맛있네.요즘 너무 피곤해서 쓰러져 자다가 낮에 일어났는데 엄마가 만두를 쪄 주셨다.전자레인지에 돌리면 만두피가 너무 마르니 찜기에 찌고찜기에 쪄서 바로 먹으면 만두피가 너무 흐느적거려서 식감이 안 좋으니 한김 식힌 후 만두피가 쫄깃해지는 타이밍에 맞춰서 주심ㄷㄷㄷ원래도 유리멘탈인 나인데 요즘 이래저래 너무 힘들어서 그나마 잡고 있는 멘탈이 더 나가는 거 같아 보였는지 엄마가 더 신경 쓰시는 것 같다.나도 잘 살아보고 싶은데 말이죠...매우 죄송...ㅠㅠ,2019-03-01T11:25:35.000Z,2019,03,01,11,0
The last dinner in 2018.Grilled lamb chops and mint sauc.🥩🍷.,2019-01-01T12:26:24.000Z,2019,01,01,12,0
만두 만두만두 만두!:)홈쇼핑으로 시킨 만두가 냉장고를 다 차지해버렸다~옛날에 엄언니가 택배로 만두 한 박스 시켰을 때 엄청 많이시켰다고 생각했는데내가 어리석었어;;;쪄먹고 구워먹고 국끓여먹고 얼마나 다용도인지  이만한 비상식량이 없네♡비비고 한섬만두 첨 먹었는데 정말 맛짱♡딴 만두의 쩜오배는 되겄어~한봉다리에 5개 든건 서운햐지만 맛나니 봐준다ㅋㅋㅋ개동이가 마카오에서 사 온 육포도 짱짱♡언젠간 마카오 에그타르트도 먹고말테야😢,2019-01-21T13:41:59.000Z,2019,01,21,13,0
@Regran_ed from @sosoham_cafe -  ,2018-12-14T01:12:41.000Z,2018,12,14,01,1
,2019-05-23T23:26:26.000Z,2019,05,23,23,1
우울할땐 울면 짜증날땐 짜장면!!!!일그만두고싶다!!!!!!!!!!!!!!!잘참다가 결국 배고픔을 이기지 못했다...,2019-03-12T15:28:09.000Z,2019,03,12,15,0
떡만두국  한그릇씩먹고배불러 낮잠자는딸엄마도  자고싶다30분뒤  오빠올시간이네퍼득 설거지 하고 데리러가야겠다,2019-01-21T04:56:19.000Z,2019,01,21,04,1
,2019-04-04T09:57:43.000Z,2019,04,04,09,0
,2019-02-23T16:19:34.000Z,2019,02,23,16,0
크아악 이겨라🔥🔥🔥 ,2019-01-25T14:29:36.000Z,2019,01,25,14,0
오늘은참치김치주먹밥이지만 속이안보이므로 패스😆딸기블루베리요거트는디저트!,2019-04-07T20:20:02.000Z,2019,04,07,20,1
,2019-06-05T09:04:04.000Z,2019,06,05,09,0
2019.02.02🍺52.5.어제 ,2019-02-03T12:45:20.000Z,2019,02,03,12,0
히히히 만두 또먹음 감자만두 존마탱,2019-05-08T00:50:41.000Z,2019,05,08,00,1
현재 새벽 두시 ,2019-02-27T02:57:47.000Z,2019,02,27,02,1
3월 16일 아침밥~,2019-03-15T22:33:00.000Z,2019,03,15,22,1
"오늘은 쉬는 날이라어디든 가고 싶지만쉬는 날이 더 바쁘네요늘 혼자이지만그래도,오늘은 더 행복한 마음으로여유 있는 시간을 보내고 싶다며칠 안 남은2018년의 12월도 기쁨으로보내세요",2018-12-19T05:50:36.000Z,2018,12,19,05,0
"🤷🏼‍♀️오늘 아유니 혼자 어린이집 보낼 생각에 새벽 내내 잠을 설쳤지만오히려 무덤덤하게, 빠팅있게 잘 보냈다.집에 와서 후딱 청소하고 집 환기시키고아유니 간식이랑 저녁 반찬 만들고 커피 한 잔☕️아유니는 떨어질 때 울더니 치즈랑 죽도 먹고,탬버린 흔드며 잘 놀고 있는 사진을 보니 마음이 한결 가볍다.이따가 만나면 힘껏 안아주고 뽀뽀해줘야지❤️",2019-03-12T02:14:40.000Z,2019,03,12,02,1
주말간식,2019-04-28T08:36:37.000Z,2019,04,28,08,0
토요일 늦은 점심🍴,2019-01-26T06:33:41.000Z,2019,01,26,06,0
설거지하다 그만 ㅜㅜ,2019-05-01T01:47:26.000Z,2019,05,01,01,1
신혼요리~~탕수만두처음으로 만들어보았는데소스맛이~~존맛탱!!~탕수만두 ~맛있다비비고만두~사용했음ㅋㅋ,2019-04-16T20:28:34.000Z,2019,04,16,20,1
비비고 만두3종 베스트팩 사러 롯데마트로~~♥봄처럼 화사하게 예쁜 핑크빛 배우님 직접보니 더 예뻐서 한개 살까 두개살까 고민하다가 결국에 두개 집어들고 아이들이 좋아하는 비비고매운왕교자에 증정까지 듬뿍 챙겨주셔서 양손 무겁게 이제 진짜 그만사야지😄,2019-04-15T05:32:26.000Z,2019,04,15,05,0
🌹2019.06.09ㄹㅈㅈㄹ,2019-06-08T21:26:49.000Z,2019,06,08,21,1
"진수성찬 🐽🐽,,,",2019-02-02T04:30:33.000Z,2019,02,02,04,1
1년 반만에 가구배치를 다시했다😀,2019-01-26T09:24:52.000Z,2019,01,26,09,0
.,2019-04-20T13:15:57.000Z,2019,04,20,13,0
,2019-05-13T04:18:51.000Z,2019,05,13,04,1
일처리 깔끔한 김실장 승진기념 저녁✨수고했다 많이 먹으렴~~~-,2019-06-17T11:15:27.000Z,2019,06,17,11,0
하신리 동네 불금..커피소주의재발견,2019-04-26T15:12:09.000Z,2019,04,26,15,0
,2019-02-03T08:31:47.000Z,2019,02,03,08,0
-,2019-01-15T09:30:06.000Z,2019,01,15,09,0
처형에게서선물 받은 시메오 에어프라이어이사하고 첫 개시해봄..깨끗하게 튀겨준다.잘  뒤적이면서 튀겨준다.깜빡 잠들었는데 잘 튀겨져있다.기름 튈 일이 없다.훌륭하게 바삭하게 맛있다.....,2019-02-24T23:06:29.000Z,2019,02,24,23,1
,2019-06-07T10:56:43.000Z,2019,06,07,10,0
,2019-01-16T05:25:58.000Z,2019,01,16,05,0
마지막 만찬 1 - 내남친은 한국인인지 멕시코인인지모를정도로 떡볶이를 흡입햇음 🤣 ,2018-12-29T14:16:00.000Z,2018,12,29,14,0
,2019-03-16T01:41:49.000Z,2019,03,16,01,1
중국당면파스톼불닭볶음면소스 넣고우유넣구치즈넣구쉐키쉐키핵존맛탱~~.,2019-06-06T15:45:55.000Z,2019,06,06,15,0
-,2019-02-14T11:27:19.000Z,2019,02,14,11,0
"드디어 비비고 도전 ㅋㅋ러시아 카잔에도 한국음식 종류 점점 늘어난다이필요한 분은 Лента나 Ашан 냉동코너로!.Продают корейские пельмени не только в Ленте, но и в Ашане",2019-01-20T08:12:01.000Z,2019,01,20,08,0
오늘의 도시락♡..화.목은 정말 넘어지지 않고퇴근하는게 신기할 정도로 분단위에쫓기듯 온다😢.그래도 단 하루도 거를수 없는 이유는.이 아이는 일주일에 4번 이상을 저녁밥을밖에서 먹기 때문이다.초등6학년에게 어쩜 가혹할수도 있지만.도시락만큼은 가장 잘 준비해주고싶어늘 고심하며 정성을 다한다♡..,2019-05-09T08:17:06.000Z,2019,05,09,08,0
오늘의 점심☝🏻이게 요즘 그렇게 핫하다면서요?제가 한번 먹어보겠습니다🥟,2019-01-15T04:36:18.000Z,2019,01,15,04,1
이시간에 실화냐?내일  임원수련회 가니까 해준다ㅠ,2019-05-02T14:35:24.000Z,2019,05,02,14,0
,2019-02-10T04:54:27.000Z,2019,02,10,04,1
🥟,2019-06-14T07:48:56.000Z,2019,06,14,07,0
"요즘 대세 """,2019-01-29T13:56:04.000Z,2019,01,29,13,0
토욜 매운쭈꾸미로 스트레스 풀기~,2019-03-17T10:46:08.000Z,2019,03,17,10,0
"Seriously no joke to be suffering from a food poisoning for days. Today, the condition is so much better and feeling especially hungry. Been thinking of @seonkyounglongest 's ",2019-02-26T11:42:53.000Z,2019,02,26,11,0
365일 1일 1야식👊🏻,2019-01-15T13:55:31.000Z,2019,01,15,13,0
,2019-01-19T01:15:05.000Z,2019,01,19,01,1
.장보러가야하는뎁..잇는걸루 아점먹기😋,2019-01-05T03:37:21.000Z,2019,01,05,03,1
-비비고만두 라이브방송 시작합니다📺상품태그 들어오면 빠르게 보실 수 있어요!!..,2019-01-11T10:06:42.000Z,2019,01,11,10,0
,2019-03-31T10:17:30.000Z,2019,03,31,10,0
,2019-06-03T00:31:56.000Z,2019,06,03,00,1
,2019-05-09T09:36:47.000Z,2019,05,09,09,0
매일 마트 쇼핑... 딸기 씻어서 달라더니...짜파게티 끓이라네...미운네살...,2019-04-05T15:01:40.000Z,2019,04,05,15,0
--하루종일 집청소한다고 수고한 우리신랑𖤐일어나🤣 만두랑 쫄면묵쟈 ❥--,2019-03-30T10:33:04.000Z,2019,03,30,10,0
어제 급체해서 소화제먹어도 안내려가던게으니샘이 손따줘서 내려갔다😆😻오늘 힐링이 필요해서데이끝나구 소영언니네집 갔는데언니들이 이런 맛난 밥상을😢😭..최고야진짜😢😢😭.@solong_mun @213_hanna@imshop79..언니들이 내 뚱보배보고 너무놀래시길래....지금 떡뽀끼 참구있어요😎 .,2019-05-27T12:44:22.000Z,2019,05,27,12,0
오늘의 점심🍲만둣국🎈나한테 감기 옮은 남편 미안해😭따땃한 국물먹고 근로자의날 즐기자 우리💕어벤져스보고 어제 새벽에 들어 온 우리 빨래하고 뒹굴🙄,2019-05-01T03:56:41.000Z,2019,05,01,03,1
,2019-04-20T09:40:00.000Z,2019,04,20,09,0
"매운게 너무 먹고싶었어요!!!한인마트 잘 안가는 내가,35000의 거금을 쓴날.",2019-01-10T09:02:24.000Z,2019,01,10,09,0
,2019-01-23T10:31:25.000Z,2019,01,23,10,0
,2019-06-02T04:57:19.000Z,2019,06,02,04,1
"통삽겹 한줄, 비빔면 하나, 비비고만두 한봉, 풋고추하나이렇게 먹어보았어요!근데...닭발먹고먹었더니ㅜ못먹겠어서 남겼다는...먹방이 주가아니다보니 힘드네요ㅋㅋㅋㅋ재미없어도 재미나게봐주세요ㅋㅋ..링크는 프로필에👍.",2019-05-22T15:06:16.000Z,2019,05,22,15,0
,2019-04-07T06:06:29.000Z,2019,04,07,06,0
,2019-06-19T22:48:45.000Z,2019,06,19,22,1
..,2019-01-13T13:45:52.000Z,2019,01,13,13,0
,2019-04-02T13:32:01.000Z,2019,04,02,13,0
역시 기름에 구워야해 ㅋㅋㅋㅋ 에어프라이어 아쉽지만 ㅋㅋㅋ 괜찮다 ,2019-01-26T15:59:33.000Z,2019,01,26,15,0
,2019-01-01T03:46:37.000Z,2019,01,01,03,1
이시간...야참😳,2019-03-15T17:30:27.000Z,2019,03,15,17,0
,2019-05-01T06:28:01.000Z,2019,05,01,06,0
.@Regran_ed from @ sosoham_cafe -  ,2018-12-14T08:34:58.000Z,2018,12,14,08,0
아침은 만두국이랑 딸기🥟🍓아빠는 출근하고.. 너랑나랑 둘이서 오붓한(?) 토토토😱요일🤦‍♀️.,2019-01-12T03:07:39.000Z,2019,01,12,03,1
,2019-03-17T02:59:15.000Z,2019,03,17,02,1
"열무국수예요! ...오전에 산책 나갔더니 날씨가 제법 더워졌더라고요 집에 오자마자 점심은 시원한 열무국수로 준비했어요 ㅎㅎ 아이들은 국시장국 소스에 국수를 말아주었더니 참 좋아하네요!국수 소면은 흰색도 있지만 강황이 들어간 노란색 소면도 있어요흰색, 노란색으로 색다른 국수를 드셔보세요~~^^...",2019-05-12T06:24:04.000Z,2019,05,12,06,0
림프가 올라붙는 시간❗❗😁👍.하지만 영양은 엄청 고영양으로넣어줘야 디톡스도 빠르게 됩니당❗❗😀.이렇게 많이 먹어도 되요?라고물으시는 분들이 많아요~~❤..여태 우리가 살면서 먹은 치킨양보다훨씬 부족한 영양입니다❗❗🙉🙊.....,2019-04-29T23:24:08.000Z,2019,04,29,23,1
"맥주 한 모금 맛만 봄ㅋ절주,야식 피하기 2주차~돌아온 턱선✌- ",2019-01-14T10:51:43.000Z,2019,01,14,10,0
,2019-02-03T16:44:45.000Z,2019,02,03,16,0
,2019-06-17T09:13:17.000Z,2019,06,17,09,0
.인생4컷📸채워니는 잠시 맡기고 연애기분내며 사진찍기이게 뭐라고 설레냐🤭주말마무리는 역시 야식과 한잔ㅋㅋ주말내내 운전하느라 수고했다 내꺼❤️....,2019-03-10T12:51:14.000Z,2019,03,10,12,0
윤기좔좔 군만두 오늘의 저녁 후식 ㅎㅎ배부르게 먹고나니 예민지수 회복😗-,2019-01-31T11:20:45.000Z,2019,01,31,11,0
오늘 하루 마무리 예지탱 분식집레트로 접시,2018-12-29T15:30:06.000Z,2018,12,29,15,0
❤,2018-12-14T03:17:36.000Z,2018,12,14,03,1
𖤐 비빔만두 비비고 비빔만두..내일 도시락 반찬 준비안했는데 이른 육퇴 고마워 ღ ,2019-01-23T11:36:12.000Z,2019,01,23,11,0
"...한섬만두 , 사랑받고 싶다면 속을 다 보여줘라 .표정 넘 귀여워 🥰.출처bibigoglobal",2019-01-07T04:28:06.000Z,2019,01,07,04,1
,2019-02-11T13:29:42.000Z,2019,02,11,13,0
,2019-03-03T08:12:09.000Z,2019,03,03,08,0
엽떡에 중국당면이 나왓다길래!!친구네 집가서 시장표 튀김순대사서 냠냠!!.......,2019-05-04T07:40:16.000Z,2019,05,04,07,0
인생술집 보면서 그들과 함께있는것 마냥.......아이고 내팔짜야 😑😑😑😞😞😞 ..,2019-02-28T14:59:47.000Z,2019,02,28,14,0
,2019-02-23T03:00:19.000Z,2019,02,23,03,1
☕️🥟비비고만두는 사랑입니다.아 우유거품 가득올린 커피는 당연하고요.-‘매운’비비고왕교자인데 이렇게 먹으니 아침으로 제법 괜찮은 조합인 듯 🤭-,2019-03-24T02:02:39.000Z,2019,03,24,02,1
,2019-04-28T10:50:42.000Z,2019,04,28,10,0
비벤져스,2019-04-18T15:14:28.000Z,2019,04,18,15,0
만두먹고 업됨🤪,2019-04-24T15:58:38.000Z,2019,04,24,15,0
,2019-01-31T02:11:11.000Z,2019,01,31,02,1
,2019-05-11T13:52:33.000Z,2019,05,11,13,0
,2019-01-19T12:23:48.000Z,2019,01,19,12,0
ㅡ하운이 재우고맛점시간 :)..,2019-03-30T03:56:28.000Z,2019,03,30,03,1
⠀ ⠀ ⠀ ⠀오랫만에 야식사진야식도 오랫만이여야하는데삼시세끼 마냥 잘 챙겨먹고있쥬🍴⠀ ⠀ ⠀ ⠀,2019-04-02T14:27:29.000Z,2019,04,02,14,0
.뭐든 다 쪄버릴 기세.,2019-04-19T14:17:37.000Z,2019,04,19,14,0
만두덕후.만두성애자.😱😱😱냉동실에 자리가 없다~~쪄먹고 구워먹고~보들보들 바삭바삭~~,2018-12-13T08:51:42.000Z,2018,12,13,08,0
인증됨,2019-01-31T09:14:17.000Z,2019,01,31,09,0
코코장본거 티내는 날혼술  별로인데  오늘 무지 땡기네...눈꽂탕수육 + 비비고만두간만에 기름에 튀기고 싶어했다온 주방에 기름범벅악~~~ 그래도 역시 튀김은 기름이네 ㅋ나는 맥주 애들은 골드메달 유기농 사과쥬스열심히 만들었는데 애들은 먹다말고내뱃속으로... 살찌는소리 윽~~!!!! 언제치우냐... ㅋㅋㅋ,2019-03-21T00:19:00.000Z,2019,03,21,00,1
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀아침부터 어벤져스 예매하구 배고파서 만두쪄먹긩〰️〰️〰️〰️비비고는 사랑입니동❤️⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀,2019-04-25T00:13:26.000Z,2019,04,25,00,1
,2019-04-25T13:03:23.000Z,2019,04,25,13,0
,2019-03-12T11:15:10.000Z,2019,03,12,11,0
...늦은 저녁 준비..🍚,2019-05-13T10:45:06.000Z,2019,05,13,10,0
야보 야간 퇴근하고 심야시간에 🍯꿀주🍻,2019-02-28T17:14:19.000Z,2019,02,28,17,0
-비비고왕교자-,2019-05-13T11:47:58.000Z,2019,05,13,11,0
살찔란ㄷ ㅏ 돼party하자 ㅋㅋ,2019-06-12T15:26:06.000Z,2019,06,12,15,0
,2019-01-22T03:52:47.000Z,2019,01,22,03,1
알함브라보면서 만두쪄먹기🥟얼마전 홈쇼핑에 ,2019-01-19T13:44:47.000Z,2019,01,19,13,0
"🔘[bibigo Video] bibigo Mandu Bumper (""비비고 한섬만두, 사랑받고 싶다면 속을 다 보여줘라"" feat. 박서준)..",2019-01-07T04:16:59.000Z,2019,01,07,04,1
한입에 쏙~~비비고 수교자^^..,2019-01-20T03:43:40.000Z,2019,01,20,03,1
불금은 역쉬 혼술1잔어제tvn이연복 복만두 먹고싶었는데,2019-04-26T12:36:26.000Z,2019,04,26,12,0
번데기탕 오징어 그리구 내사랑만듀 짱우영은 요즘 고추장에빠져서 고추장에밥비벼먹고 오징어찍어먹궄ㅋㅋㅋㅋㅋㅋ장시아 잠든집안 세상조용하다😂😂...,2019-02-22T11:07:13.000Z,2019,02,22,11,0
만두,2018-12-24T10:25:27.000Z,2018,12,24,10,0
우리집도 ,2019-01-29T11:39:37.000Z,2019,01,29,11,0
,2019-04-26T00:29:21.000Z,2019,04,26,00,1
"야식 지대로 뿌시고, 몸무게 확 늘리고여자는평생 다이어트 중인데... 저도 지금다이어트 중 입니다😟멈출수없는 사리 추가 ..",2019-01-21T13:42:47.000Z,2019,01,21,13,0
오늘은 중식 스똬일,2019-04-29T11:37:02.000Z,2019,04,29,11,0
"비빔면의 매력이란 참으로 어마무시하죠~*-➿괄도네넴띤 먹스타인님들 발빠르게 다드셨지요🤣 전, 어젯밤 출출해서 두봉지먹었슴돠'🥢 라면덕후다 보니 신상나오면 무조건 맛봐야 직성에 풀리는것도 확실히 병인거같아욬😬!! 🔌 끓이는 법은 정말 간단하더라구요'~ 3분만끓여서 소스넣고 비비면 끄읕! 땡초,상추,계란,깨소금에 찐만두까지 함께 먹었더니 더 JMTGR--",2019-04-10T22:46:51.000Z,2019,04,10,22,1
"11/17복들어오는 사진 이런걸로 쓸거가튼ㅋㅋㅋㅋㅋㅋㅋㅋ호텔 모과나무에서 열린 짱큰 모과 ㅇ0ㅇ 김주임님이 나 주셔따>_< 지배인님은 버섯스프 저렇게 주셔따 배고팠는데 짱맛!!!퇴근하고 신상 라면 발견해서 신나서 사갔는데 기대보단 ⭐️로 여씀 ,, 나쁘진 않다ㅎㅅㅎ 엄마랑 퇴맥 하면서 하루 마무리~~마지막 사진은 엄마가 애들 찍었다며 보내준 사진인데 넘 귀엽찌룽 🥺",2019-01-15T13:55:08.000Z,2019,01,15,13,0
오랜만에 ,2019-04-26T09:21:35.000Z,2019,04,26,09,0
스노우로 찍으면 셀카 잘 나오는 이유. 만두도 미백해버린다.,2019-03-30T15:51:01.000Z,2019,03,30,15,0
"오늘의 점심.배는 고픈데,딱히 생각나는 메뉴가 없어서 고민하다가.몇일전 인친님의 비빔국수 동영상 보고 저도 비빔국수 만들어봤네요~.국수만 있으면 섭섭하니까만두도 쪘어요^^..역시 새콤달콤매콤은 언제나 정답😎디저트는 🍒체리와 청포도 💚..",2019-03-20T05:27:40.000Z,2019,03,20,05,0
다들 저녁 뭐 드시나요? -,2019-05-02T09:15:46.000Z,2019,05,02,09,0
,2019-02-06T11:15:08.000Z,2019,02,06,11,0
오늘의 수업 간식 감자만두피의 비비고만두 and 직접 담근 오미자차 따숩게❤️샘이 따숩게 장소를 제공할테니 너는 단어좀 외워왔으면 😭😖😭_,2019-02-11T03:52:04.000Z,2019,02,11,03,1
야식은군만두,2019-04-30T14:18:26.000Z,2019,04,30,14,0
달콤모임 떡볶이🐷🐷당면사리 라면사리 청양고추 양배추 깻잎까지 넣어서 먹었더니 배 찢어질뻔😀😀..,2019-04-09T13:06:50.000Z,2019,04,09,13,0
.,2018-12-21T17:59:05.000Z,2018,12,21,17,0
,2019-05-22T01:20:05.000Z,2019,05,22,01,1
드디어 ,2019-02-22T09:38:10.000Z,2019,02,22,09,0
,2019-02-17T10:02:39.000Z,2019,02,17,10,0
ㆍㆍ진짜쫄면+양상추+고수추가+비비고만두😋😋😋😋😋😋😋😋😋😋😋 ㆍ,2019-06-17T14:21:32.000Z,2019,06,17,14,0
.오빠도 나도 컨디션 안좋은 오늘😥그럼에도 비빔만두 먹고싶다고 장까지봐옴ㅎ저녁먹고 타이레놀도 나눠먹고항상 혼자자는게 불만이였는지자기잘때까지 옆에있어달라고 ㅋㅋㅋ귀여워😘 머리쓰담쓰담 잠드는거 보고 조용히 나옴ㅎ여기있으니 소소한 행복을 많이 느낀다하루하루 감사하며 살자🙏...,2019-06-11T14:35:18.000Z,2019,06,11,14,0
엄마가 비비고 새우만두에 꽂히셔ㅅㅓ...프린트가 지워진 B품 플레이트지만 애정을 아끼지 않으시는 우리 여사님 🤧,2019-05-10T07:14:28.000Z,2019,05,10,07,0
,2018-12-13T10:33:40.000Z,2018,12,13,10,0
엄마는 다이어트중 ㅜㅜ,2019-05-21T13:24:27.000Z,2019,05,21,13,0
